Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","1998","1998","1000 ha","91.2497","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","1999","1999","1000 ha","94.0573","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2000","2000","1000 ha","97.0684","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2001","2001","1000 ha","108.3627","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2002","2002","1000 ha","116.9773","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2003","2003","1000 ha","126.0744","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2004","2004","1000 ha","136.3572","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2005","2005","1000 ha","145.7043","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2006","2006","1000 ha","154.1677","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2007","2007","1000 ha","163.4276","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2008","2008","1000 ha","169.5136","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2009","2009","1000 ha","175.3148","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2010","2010","1000 ha","181.2032","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2011","2011","1000 ha","186.6789","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2012","2012","1000 ha","194.4506","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2013","2013","1000 ha","205.5996","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2014","2014","1000 ha","216.7486","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2015","2015","1000 ha","224.3053","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2016","2016","1000 ha","234.3382","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2017","2017","1000 ha","241.5403","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6970","Artificial surfaces (including urban and associated areas)","2018","2018","1000 ha","246.9462","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2001","2001","1000 ha","2689.3984","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2002","2002","1000 ha","2690.3558","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2003","2003","1000 ha","2691.8241","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2004","2004","1000 ha","2696.9673","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2005","2005","1000 ha","2703.8063","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2006","2006","1000 ha","2714.7024","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2007","2007","1000 ha","2725.6714","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2008","2008","1000 ha","2740.0493","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2009","2009","1000 ha","2752.5768","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2010","2010","1000 ha","2759.4072","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2011","2011","1000 ha","2772.8191","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2012","2012","1000 ha","2786.4027","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2013","2013","1000 ha","2795.8305","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2014","2014","1000 ha","2799.9863","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2015","2015","1000 ha","2802.1758","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2016","2016","1000 ha","2806.9498","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2017","2017","1000 ha","2819.6147","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6971","Herbaceous crops","2018","2018","1000 ha","2829.2571","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","1992","1992","1000 ha","3442.1301","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","1993","1993","1000 ha","3458.3438","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","1994","1994","1000 ha","3456.5728","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","1995","1995","1000 ha","3416.409","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","1996","1996","1000 ha","3404.2291","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","1997","1997","1000 ha","3425.299","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","1998","1998","1000 ha","3431.2291","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","1999","1999","1000 ha","3449.5797","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2000","2000","1000 ha","3432.792","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2001","2001","1000 ha","3456.5424","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2002","2002","1000 ha","3461.4231","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2003","2003","1000 ha","3445.008","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2004","2004","1000 ha","3467.0136","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2005","2005","1000 ha","2959.8577","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2006","2006","1000 ha","2998.1813","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2007","2007","1000 ha","2966.7174","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2008","2008","1000 ha","3060.4126","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2009","2009","1000 ha","3215.3944","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2010","2010","1000 ha","3223.4211","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2011","2011","1000 ha","3201.9199","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2012","2012","1000 ha","3170.1763","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2013","2013","1000 ha","3004.5632","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2014","2014","1000 ha","2939.2489","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2015","2015","1000 ha","3122.0829","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2016","2016","1000 ha","3077.7367","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2017","2017","1000 ha","3076.9685","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6971","Herbaceous crops","2018","2018","1000 ha","3089.0351","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2001","2001","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2002","2002","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2003","2003","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2004","2004","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2005","2005","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2006","2006","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2007","2007","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2008","2008","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2009","2009","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2010","2010","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2011","2011","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2012","2012","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2013","2013","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2014","2014","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2015","2015","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2016","2016","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2017","2017","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6972","Woody crops","2018","2018","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","1992","1992","1000 ha","501.4574","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","1993","1993","1000 ha","484.6783","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","1994","1994","1000 ha","485.8149","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","1995","1995","1000 ha","565.1568","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","1996","1996","1000 ha","585.2773","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","1997","1997","1000 ha","574.392","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","1998","1998","1000 ha","572.3587","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","1999","1999","1000 ha","563.4083","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2000","2000","1000 ha","600.5241","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2001","2001","1000 ha","576.2918","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2002","2002","1000 ha","575.3319","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2003","2003","1000 ha","596.297","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2004","2004","1000 ha","599.8577","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2005","2005","1000 ha","1108.6474","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2006","2006","1000 ha","1068.0661","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2007","2007","1000 ha","1126.9824","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2008","2008","1000 ha","1042.5327","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2009","2009","1000 ha","897.5009","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2010","2010","1000 ha","895.3324","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2011","2011","1000 ha","925.9113","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2012","2012","1000 ha","971.5599","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2013","2013","1000 ha","1135.0451","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2014","2014","1000 ha","1196.7671","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2015","2015","1000 ha","1007.0248","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2016","2016","1000 ha","1045.8763","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2017","2017","1000 ha","1045.6152","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6972","Woody crops","2018","2018","1000 ha","1049.7157","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2001","2001","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2002","2002","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2003","2003","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2004","2004","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2005","2005","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2006","2006","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2007","2007","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2008","2008","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2009","2009","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2010","2010","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2011","2011","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2012","2012","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2013","2013","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2014","2014","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2015","2015","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2016","2016","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2017","2017","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6973","Multiple or layered crops","2018","2018","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","1992","1992","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","1993","1993","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","1994","1994","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","1995","1995","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","1996","1996","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","1997","1997","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","1998","1998","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","1999","1999","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2000","2000","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2001","2001","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2002","2002","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2003","2003","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2004","2004","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2005","2005","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2006","2006","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2007","2007","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2008","2008","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2009","2009","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2010","2010","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2011","2011","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2012","2012","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2013","2013","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2014","2014","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2015","2015","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2016","2016","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2017","2017","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6973","Multiple or layered crops","2018","2018","1000 ha","","NV","Data not available"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2001","2001","1000 ha","340.3199","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2002","2002","1000 ha","345.0424","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2003","2003","1000 ha","357.9648","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2004","2004","1000 ha","374.2574","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2005","2005","1000 ha","395.895","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2006","2006","1000 ha","421.3964","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2007","2007","1000 ha","448.877","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2008","2008","1000 ha","473.2709","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2009","2009","1000 ha","503.5334","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2010","2010","1000 ha","531.7997","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2011","2011","1000 ha","566.8191","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2012","2012","1000 ha","605.4791","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2013","2013","1000 ha","644.122","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2014","2014","1000 ha","662.1619","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2015","2015","1000 ha","666.498","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2016","2016","1000 ha","668.357","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2017","2017","1000 ha","675.0114","FC","Calculated data"
"LC","Land Cover","59","Egypt","5007","Area from MODIS","6983","Grassland","2018","2018","1000 ha","716.7582","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6983","Grassland","1992","1992","1000 ha","254.6168","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6983","Grassland","1993","1993","1000 ha","254.7428","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6983","Grassland","1994","1994","1000 ha","254.8711","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6983","Grassland","1995","1995","1000 ha","256.5169","FC","Calculated data"
"LC","Land Cover","59","Egypt","5008","Area from CCI_LC","6983","Grassland","1996","1996","1000 ha","257.052","FC","Calculated data"
