Month,Transpiration_sum,Transpiration_dev,NPP_sum,NPP_dev,GWP_mean,GWP_dev,Evaporation_sum,Evaporation_dev,ETI_sum,ETI_dev,RET_sum,RET_dev
Jan-2009,3.21102574919006,0.26391955440500203,0.3413014135842804,0.06137131070634114,0.06480487765305935,-0.020729337899856107,2.138807333843763,0.14724715897159504,4.393026152839731,0.40565276506862635,119.433909122646,11.7275294639599
Feb-2009,3.36378793028206,-0.06421565681262685,0.5112351071153913,-0.054688371314055226,0.06506217009614651,-0.02798147369917351,2.0344897565361437,-0.07614544771198525,4.54495762969983,-0.13308575363362596,131.572117965211,2.67770207026822
Mar-2009,4.206270655642021,-0.48242105100230254,0.8674246323526742,-0.051539130989693364,0.09606299802904741,-0.020067489413650757,2.23038755481371,-0.512171103876432,5.4639026965477475,-0.9970157621722647,183.555502293628,-5.96879402945893
Apr-2009,4.246152141435174,-0.0825631518396947,0.5076503630249773,-0.02967608126563938,0.07803188355697674,-0.009544559384979799,4.1544681163468695,0.6387374784440968,7.428761247036239,0.5442548029009785,234.090195781039,4.18898494672582
May-2009,3.0848363428126127,-0.5754067040640345,-0.03656833720252904,0.024057180387292793,0.05357397831810371,0.006778583570230104,3.9977118126805284,-0.6530606053359234,6.078944634177367,-1.2341355907029528,263.959714574265,-13.9408463252958
Jun-2009,3.804789903352978,-0.5128963656439639,-0.3026885995887044,-0.12199911847355294,0.008912674822978106,-0.011128985202598585,3.52227508651153,-0.8978914152044019,6.354422245874575,-1.417161129758295,298.91439603635,1.70506726155116
Jul-2009,6.271205985986764,-0.2202311665679626,-0.12447279029399871,-0.05408743825822552,0.004288321114142637,-0.004861618534962474,4.276920284456475,-0.38959141464686853,9.543062109639688,-0.6164107865413967,299.973196898593,0.00280941613105
Aug-2009,6.361311163883895,-0.23522425303984282,0.02937287917281724,0.1399325890294407,0.010946690638525653,0.005916203510997251,4.165957737596328,-0.9684280556006254,9.522204744295308,-1.2102409753868986,279.40939113672,-7.92188580576439
Sep-2009,4.413661820025586,-0.08900364217227183,-0.09689370238853232,0.07190088142492244,0.01356359949983929,0.002327205242646397,3.297623669901657,-0.9618397475230428,6.7386427459373115,-1.057271093193282,243.706112311834,-1.35572155023867
Oct-2009,3.3687298566799213,-0.11539798261535711,-0.16959718497081397,-0.07520448241326172,0.018387206297004556,-0.01315451257207906,3.3758514441767233,0.14861093724902927,5.743746190347685,0.027926156923014797,190.040512418573,-5.35349606990688
Nov-2009,2.8203747342080216,-0.29054306537056257,0.16039346586407258,-0.01939430665296915,0.0606677070951807,-0.0035369936371489937,2.018560051807203,-0.2993497392051527,3.875550297561,-0.6084666804237785,129.356818210544,0.163082824605971
Dec-2009,2.879100509733734,0.02936845790949371,0.16512436924020008,-0.03388320034392972,0.05677111976821195,-0.02188515601835305,1.7974808073712125,-0.10898408763914531,3.702393662350452,-0.1009631857160542,110.341655373024,4.21912297149104
Jan-2010,3.2676196042130594,0.32051340942796935,0.3548986145404585,0.07496851166251924,0.06476145486775133,-0.020772760685164142,2.167967032218217,0.17640685734652975,4.47456376923121,0.48719038146074667,121.241307067485,13.5349274087992
